File,FnId,Type
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","runMiddleWare","action","Function"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","runMiddleWare","runners","any[]"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","runMiddleWare","next","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","runMiddleWare","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","n","retVal","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","n","funRet","void"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","handleMonitorActions","remotedev","number"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","handleMonitorActions","model","string"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","handleMonitorActions","message","string"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","handleMonitorActions","funRet","any"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","applySnapshot","model","string"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","applySnapshot","state","string"
"../opttyper/Evaluation/PureTypeScript/mobxjs_mobx-state-tree/packages/mst-middlewares/src/opttyper.redux.ts","applySnapshot","funRet","void"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/demo/opttyper.module.ts","WpApiLoaderFactory","http","string"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/demo/opttyper.module.ts","WpApiLoaderFactory","funRet","any"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/src/opttyper.wp-api-angular.ts","WpApiLoaderFactory","http","string"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/src/opttyper.wp-api-angular.ts","WpApiLoaderFactory","funRet","WpApiStaticLoader"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/src/opttyper.utils.ts","stripTrailingSlash","value","string"
"../opttyper/Evaluation/PureTypeScript/wordpress-clients_wp-api-angular/src/opttyper.utils.ts","stripTrailingSlash","funRet","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockRCVariableFetch","projectId","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockRCVariableFetch","varName","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockRCVariableFetch","data","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockRCVariableFetch","Object","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockRCVariableFetch","token","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockRCVariableFetch","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatch","projectId","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatch","data","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatch","Object","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatch","token","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatch","updateTime","void"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatch","funRet","void"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatchTimeout","projectId","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatchTimeout","delay","number"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatchTimeout","token","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.ts","mockMetaVariableWatchTimeout","funRet","void"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockRCVariableFetch","projectId","projectId"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockRCVariableFetch","varName","varName"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockRCVariableFetch","data","data"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockRCVariableFetch","Object","Object"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockRCVariableFetch","token","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockRCVariableFetch","funRet","mockRCVariableFetch"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatch","projectId","projectId"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatch","data","data"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatch","Object","Object"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatch","token","token"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatch","updateTime","updateTime"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatch","funRet","mockMetaVariableWatch"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatchTimeout","projectId","projectId"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatchTimeout","delay","delay"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatchTimeout","token","token"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.secondResult.ts","mockMetaVariableWatchTimeout","funRet","mockMetaVariableWatchTimeout"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockRCVariableFetch","projectId","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockRCVariableFetch","varName","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockRCVariableFetch","data","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockRCVariableFetch","Object","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockRCVariableFetch","token","string"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockRCVariableFetch","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatch","projectId","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatch","data","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatch","Object","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatch","token","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatch","updateTime","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatch","funRet","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatchTimeout","projectId","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatchTimeout","delay","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatchTimeout","token","any"
"../opttyper/Evaluation/PureTypeScript/firebase_firebase-functions/opttyper.index.firstResult.ts","mockMetaVariableWatchTimeout","funRet","any"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.maybe.ts","maybe","t","number"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.maybe.ts","maybe","funRet","string"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.either.ts","exists","t","number"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.either.ts","exists","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.either.ts","either","l","number"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.either.ts","either","r","number"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.either.ts","either","funRet","Either<L, R>"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.writer.ts","writer","story","any[]"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.writer.ts","writer","value","number"
"../opttyper/Evaluation/PureTypeScript/cbowdon_TsMonad/src/opttyper.writer.ts","writer","funRet","Writer<any, number>"
"../opttyper/Evaluation/PureTypeScript/dixso_custombox/src/opttyper.custombox.spec.ts","hasElement","element","Element"
"../opttyper/Evaluation/PureTypeScript/dixso_custombox/src/opttyper.custombox.spec.ts","hasElement","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/dixso_custombox/src/opttyper.custombox.spec.ts","getAfterEach","funRet","void"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","sleep","ms","number"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","sleep","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","forCommand","fn","Function"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","forCommand","properties","Object"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","forCommand","mixin","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","forCommand","funRet","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","toExecuteString","fn","Function"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","toExecuteString","funRet","string"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","trimStack","stack","string"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.ts","trimStack","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.ts","sleep","ms","number"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.ts","sleep","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.ts","forCommand","fn","Function"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.ts","forCommand","properties","Object"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.ts","forCommand","funRet","void"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.ts","toExecuteString","fn","Function"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.ts","toExecuteString","funRet","string"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.ts","trimStack","stack","string"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.ts","trimStack","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","sleep","ms","number"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","sleep","funRet","boolean"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","forCommand","fn","Function"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","forCommand","properties","Object"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","forCommand","mixin","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","forCommand","funRet","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","toExecuteString","fn","Function"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","toExecuteString","funRet","string"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","trimStack","stack","string"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.opttyper.index.ts","trimStack","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","sleep","ms","ms"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","sleep","funRet","sleep"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","forCommand","fn","fn"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","forCommand","properties","properties"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","forCommand","mixin","mixin"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","forCommand","funRet","void"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","toExecuteString","fn","fn"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","toExecuteString","funRet","toExecuteString"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","trimStack","stack","stack"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.secondResult.ts","trimStack","funRet","trimStack"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","sleep","ms","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","sleep","funRet","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","forCommand","fn","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","forCommand","properties","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","forCommand","mixin","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","forCommand","funRet","void"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","toExecuteString","fn","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","toExecuteString","funRet","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","trimStack","stack","any"
"../opttyper/Evaluation/PureTypeScript/theintern_leadfoot/opttyper.index.firstResult.ts","trimStack","funRet","any"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","createResponse","request","any[]"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","createResponse","eturn","any"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","createResponse","__2","{ status: any; sessionId: any; params: any; value: any; }"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","createResponse","funRet","any"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","isWebdriverResponse","value","number"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","isWebdriverResponse","funRet","any"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","withCallback","fn","Function"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","withCallback","funRet","any"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","isInput","element","Element"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","isInput","funRet","any"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","isInputlike","element","Element"
"../opttyper/Evaluation/PureTypeScript/ForbesLindesay_taxi-rank/src/opttyper.Webdriver.ts","isInputlike","funRet","any"
