File,FnId,Type
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleOperation","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleOperation","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleOperation","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleOperation","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleOperation","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleFragment","compiledTemplate","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleFragment","schemaContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleFragment","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleFragment","extraConfig","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleFragment","fileExtension","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleFragment","prefixAndPath","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","handleFragment","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","parseTemplateName","templateName","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","parseTemplateName","funRet","{ prefix: string; handler: any; fileExtension: string; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","generateMultipleFiles","templates","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","generateMultipleFiles","executionSettings","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","generateMultipleFiles","config","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","generateMultipleFiles","templateContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","generateMultipleFiles","documents","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-multiple-files.ts","generateMultipleFiles","funRet","[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.prepare-documents-only.ts","prepareSchemaForDocumentsOnly","templateContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.prepare-documents-only.ts","prepareSchemaForDocumentsOnly","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-single-file.ts","generateSingleFile","compiledIndexTemplate","(arg0: any) => any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-single-file.ts","generateSingleFile","executionSettings","{ generateSchema: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-single-file.ts","generateSingleFile","config","{ outFile: any; config: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-single-file.ts","generateSingleFile","templateContext","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-single-file.ts","generateSingleFile","documents","{ operations: any; fragments: any; hasFragments: any; hasOperations: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.generate-single-file.ts","generateSingleFile","funRet","{ filename: any; content: any; }[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.sanitizie-filename.ts","sanitizeFilename","name","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.sanitizie-filename.ts","sanitizeFilename","graphQlType","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-compiler/src/inferTypes.sanitizie-filename.ts","sanitizeFilename","funRet","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-cli/src/inferTypes.cli.ts","collect","val","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-cli/src/inferTypes.cli.ts","collect","memo","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-cli/src/inferTypes.cli.ts","collect","funRet","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-cli/src/loaders/inferTypes.templates-scanner.ts","scanForTemplatesInPath","dirPath","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-cli/src/loaders/inferTypes.templates-scanner.ts","scanForTemplatesInPath","fileExtensions","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-cli/src/loaders/inferTypes.templates-scanner.ts","scanForTemplatesInPath","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/tests/inferTypes.transform-arguments.spec.ts","parseAndBuildSchema","str","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/tests/inferTypes.transform-arguments.spec.ts","parseAndBuildSchema","typeName","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/tests/inferTypes.transform-arguments.spec.ts","parseAndBuildSchema","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/tests/inferTypes.transform-fields.spec.ts","parseAndBuildSchema","str","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/tests/inferTypes.transform-fields.spec.ts","parseAndBuildSchema","typeName","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/tests/inferTypes.transform-fields.spec.ts","parseAndBuildSchema","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/tests/inferTypes.resolve-type-indicators.spec.ts","parseAndBuildSchema","str","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/tests/inferTypes.resolve-type-indicators.spec.ts","parseAndBuildSchema","typeName","string"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/tests/inferTypes.resolve-type-indicators.spec.ts","parseAndBuildSchema","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.introspection-to-schema.ts","introspectionToGraphQLSchema","introspectionQuery","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.introspection-to-schema.ts","introspectionToGraphQLSchema","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.get-directives.ts","getDirectives","schema","{ getDirectives: () => any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.get-directives.ts","getDirectives","node","{ [x: string]: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.get-directives.ts","getDirectives","funRet","{}"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.object-map-to-array.ts","objectMapToArray","objectMap","object"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.object-map-to-array.ts","objectMapToArray","funRet","{ key: string; value: any; }[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.get-field-def.ts","getFieldDef","parentType","{ getFields: () => { (): any; new (): any; [x: string]: any; }; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.get-field-def.ts","getFieldDef","fieldAST","{ name: { value: any; }; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/utils/inferTypes.get-field-def.ts","getFieldDef","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-document.ts","transformDocument","schema","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-document.ts","transformDocument","documentNode","{ definitions: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-document.ts","transformDocument","funRet","{ fragments: any[]; operations: any[]; hasFragments: boolean; hasOperations: boolean; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.build-selection-set.ts","separateSelectionSet","selectionSet","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.build-selection-set.ts","separateSelectionSet","funRet","{ fragmentsSpread: any[]; fields: any[]; inlineFragments: any[]; hasFragmentsSpread: boolean; hasFields: boolean; hasInlineFragments: boolean; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.build-selection-set.ts","buildSelectionSet","schema","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.build-selection-set.ts","buildSelectionSet","rootObject","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.build-selection-set.ts","buildSelectionSet","node","{ selections: any[]; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.build-selection-set.ts","buildSelectionSet","funRet","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-operation.ts","transformOperation","schema","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-operation.ts","transformOperation","operationNode","{ name: { value: any; }; operation: string; selectionSet: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-operation.ts","transformOperation","funRet","Operation"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-variables.ts","transformVariables","schema","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-variables.ts","transformVariables","definitionNode","{ variableDefinitions: any[]; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-variables.ts","transformVariables","funRet","Variable[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-fragment-document.ts","transformFragment","schema","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-fragment-document.ts","transformFragment","fragment","{ name: { value: any; }; typeCondition: { name: { value: any; }; }; selectionSet: any; }"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/operations/inferTypes.transform-fragment-document.ts","transformFragment","funRet","Fragment"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/inferTypes.debugging.ts","debugLog","args","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/inferTypes.debugging.ts","debugLog","funRet","void"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/schema/inferTypes.resolve-arguments.ts","resolveArguments","schema","any"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/schema/inferTypes.resolve-arguments.ts","resolveArguments","args","any[]"
"../opttyper/Evaluation/PureTypeScript/dotansimha_graphql-code-generator/packages/graphql-codegen-core/src/schema/inferTypes.resolve-arguments.ts","resolveArguments","funRet","{ name: any; description: any; type: string; isRequired: boolean; isArray: boolean; isEnum: boolean; isScalar: boolean; isInterface: boolean; isUnion: boolean; isInputType: boolean; isType: boolean; directives: DirectiveUseMap; usesDirectives: boolean; }[]"
